Mf	af
65.9467453907	0.648704713717
71.4508607656	0.723481193759
64.1674393602	0.631426709691
73.1501154812	0.730735458558
72.9816850197	0.681292841567
66.9166409053	0.684428923547
71.4610979392	0.693840298638
68.5349843823	0.651600538948
70.7103872902	0.661850631425
69.9889633665	0.641975795325
68.1459730697	0.639234231179
64.4480025309	0.623657876992
70.423197365	0.693526175642
67.307000675	0.656415100848
65.6682518011	0.61621072615
68.9229990196	0.657224103791
68.9181612177	0.679699166448
66.6172811012	0.655990892136
64.4713077946	0.598478629754
69.8860821023	0.672778317124
70.4581345736	0.64172684457
66.5392448883	0.659724621315
69.8832676014	0.689413844848
67.4435775136	0.686610456934
79.1368097775	0.785178340593
68.5132466925	0.673544463105
65.932363946	0.56645268894
69.9052039101	0.647238479912
69.1156839202	0.663477952328
74.5326065395	0.724276184918
65.4424694012	0.637581961337
67.5267183124	0.659590111278
70.3580127377	0.652177910766
70.5317349757	0.673787040377
69.4900487899	0.657096143984
68.3944707282	0.684567471872
68.5706803002	0.697284876058
69.0749448094	0.675571229622
72.4481475627	0.702390282832
67.4900463905	0.610773834786
69.0676353061	0.698968070214
64.0467600207	0.583510700544
68.3633326187	0.682770972667
69.355399805	0.585338672393
70.7027131477	0.700894440338
70.0653285496	0.630350557132
64.562996377	0.624156920218
73.4630371589	0.716449159322
66.9350726513	0.59989900439
67.6793441177	0.685764157101
63.6641491664	0.601604328739
71.5222305985	0.716097904401
69.6781573056	0.69452195219
70.4619229634	0.68742330659
67.1563588541	0.646745659079
69.3633476468	0.67000188998
70.6565569615	0.686364684005
68.7012950831	0.679644999356
68.846059963	0.683933216782
71.8994657348	0.703785769638
70.4311484005	0.659394047744
70.703539431	0.720130901304
67.9220247028	0.682037759658
66.8261957448	0.554512385659
64.6125443328	0.635323255092
67.5565041319	0.668281526412
72.0159702121	0.699730030432
67.1231620112	0.664747193575
73.4677193447	0.72458253418
70.133299793	0.69173059208
67.8596404562	0.658013593127
66.1070344576	0.614525687909
72.1007226373	0.71020638171
69.8123672587	0.674086088659
65.2934145376	0.633473032106
66.44326621	0.596869344203
69.1892993091	0.681772228258
69.5770086264	0.675097827179
67.1500746227	0.66108461652
69.6918127441	0.649365905355
70.6923769772	0.701154779378
64.9351854977	0.618857893703
67.0528046967	0.648613117653
71.4511935384	0.684948624383
65.9048610699	0.654569197631
70.7161649999	0.700601646929
65.1377711516	0.649602808184
71.625463657	0.698511717805
69.636623151	0.643026234333
65.7766480392	0.626997321469
68.953253976	0.679692482826
71.5709924569	0.717546017763
70.2852170599	0.65952848111
66.7279559325	0.66850872971
70.3188705504	0.699159769045
69.4424444286	0.670314920788
70.2844274112	0.661336145915
66.4541795499	0.627944346606
70.3060576885	0.681295873372
66.9053461254	0.593463619089
67.3568600524	0.694503396381
67.9714366775	0.682357335298
68.1314397902	0.660423642972
73.6317883806	0.734654127038
67.4289539231	0.654652015954
67.0915543086	0.645141933975
71.033634269	0.684513899685
70.2038939915	0.650479399517
73.242294064	0.734283558151
68.0151599441	0.650836916505
69.966763436	0.662537686791
70.9280433265	0.661844290315
70.1078443602	0.679023812022
71.522453559	0.702385242223
64.1387672246	0.633831240185
69.5705560069	0.688300953982
66.1955766252	0.655185219908
65.1761519959	0.609803860035
71.4786407562	0.642917950541
66.6665356909	0.668823482002
68.7998960042	0.703806547362
66.4138818265	0.623497449927
65.8241532709	0.630217294286
67.8877398723	0.686440481347
67.0135128042	0.595227812323
64.8939609944	0.611061688941
71.8648821967	0.701034988795
66.1078108275	0.637811399331
66.9176104409	0.644238648222
71.2860398208	0.7233176126
70.6735550879	0.709512046499
68.4748462189	0.707366826685
69.6852810805	0.677025386189
66.8912787915	0.660850301908
66.7612510097	0.669895810082
67.6999345197	0.5611896218
67.4591877111	0.662672120107
63.1748632364	0.606281224697
72.4246857692	0.720602767844
71.7907264145	0.682885766196
67.3419320322	0.53727824862
68.487953667	0.658715780096
70.0216506747	0.695497888178
67.974140954	0.614480769505
69.69477844	0.701400770932
65.1846941856	0.630159736411
68.3138745902	0.678649932077
68.8264860569	0.67565861265
64.0437737483	0.570547869786
67.7122393465	0.643458791302
69.6211617222	0.684957990001
69.0946977805	0.660239603609
65.756990024	0.655916351233
64.8586195801	0.634825509774
67.2894929602	0.660234294918
66.8609737026	0.616583774783
67.7745845112	0.66026193021
68.6027941407	0.683154064368
67.2622512393	0.665962514016
69.2582624516	0.687481428446
69.6209858486	0.704354122898
